"","Station","Date","TRP","TPO4","Month","Day","Time","Year","Hour","Minute","RANK","PERCENT_RANK","Scaled_Value","24_hour_mean","Diff_24_hour_mean","Percent difference from daily mean","date","Flow","Season","Flow Category"
"140","G381",2012-07-24,0,11,"Jul",24,22.05,2012,22,3,8,1,1,9,2,22.2222222222222,2012-07-24 22:03:09,330.72,"Wet Season","250-500 (cfs)"
"141","G381",2012-07-25,0,11,"Jul",25,1.05,2012,1,3,8,1,1,9.25,1.75,18.9189189189189,2012-07-25 01:03:00,469.32,"Wet Season","250-500 (cfs)"
"142","G381",2012-07-25,0,8,"Jul",25,4.05,2012,4,3,1,0.125,0.727272727272727,9.25,-1.25,-13.5135135135135,2012-07-25 04:03:00,547.88,"Wet Season","500-1000 (cfs)"
"143","G381",2012-07-25,0,8,"Jul",25,4.05,2012,4,3,1,0.125,0.727272727272727,9.25,-1.25,-13.5135135135135,2012-07-25 04:03:22,359.65,"Wet Season","250-500 (cfs)"
"144","G381",2012-07-25,3,9,"Jul",25,7.05,2012,7,3,2,0.75,0.818181818181818,9.25,-0.25,-2.7027027027027,2012-07-25 07:03:00,607.47,"Wet Season","500-1000 (cfs)"
"145","G381",2012-07-25,2,9,"Jul",25,10.05,2012,10,3,3,0.75,0.818181818181818,9.25,-0.25,-2.7027027027027,2012-07-25 10:03:00,601.25,"Wet Season","500-1000 (cfs)"
"146","G381",2012-07-25,0,9,"Jul",25,13.05,2012,13,3,4,0.75,0.818181818181818,9.25,-0.25,-2.7027027027027,2012-07-25 13:03:00,610.45,"Wet Season","500-1000 (cfs)"
"147","G381",2012-07-25,0,9,"Jul",25,16.05,2012,16,3,5,0.75,0.818181818181818,9.25,-0.25,-2.7027027027027,2012-07-25 16:03:00,376.03,"Wet Season","250-500 (cfs)"
"148","G381",2012-07-25,0,9,"Jul",25,19.05,2012,19,3,6,0.75,0.818181818181818,9.25,-0.25,-2.7027027027027,2012-07-25 19:03:00,375.52,"Wet Season","250-500 (cfs)"
"149","G381",2012-07-25,0,9,"Jul",25,19.05,2012,19,3,6,0.75,0.818181818181818,9.25,-0.25,-2.7027027027027,2012-07-25 19:02:43,359.65,"Wet Season","250-500 (cfs)"
"150","G381",2012-07-25,1,10,"Jul",25,22.05,2012,22,3,7,0.875,0.909090909090909,9.25,0.75,8.10810810810811,2012-07-25 22:03:00,366.76,"Wet Season","250-500 (cfs)"
"151","G381",2012-07-26,2,9,"Jul",26,1.05,2012,1,3,2,0.75,0.75,9.375,-0.375,-4,2012-07-26 01:03:00,420.26,"Wet Season","250-500 (cfs)"
"152","G381",2012-07-26,0,9,"Jul",26,4.05,2012,4,3,3,0.75,0.75,9.375,-0.375,-4,2012-07-26 04:03:00,534.11,"Wet Season","500-1000 (cfs)"
"153","G381",2012-07-26,-2,9,"Jul",26,7.05,2012,7,3,4,0.75,0.75,9.375,-0.375,-4,2012-07-26 07:03:00,579.81,"Wet Season","500-1000 (cfs)"
"154","G381",2012-07-26,0,9,"Jul",26,10.05,2012,10,3,5,0.75,0.75,9.375,-0.375,-4,2012-07-26 10:03:00,601.25,"Wet Season","500-1000 (cfs)"
"155","G381",2012-07-26,0,10,"Jul",26,13.05,2012,13,3,7,0.875,0.833333333333333,9.375,0.625,6.66666666666667,2012-07-26 13:03:00,549.75,"Wet Season","500-1000 (cfs)"
"156","G381",2012-07-26,0,10,"Jul",26,13.05,2012,13,3,7,0.875,0.833333333333333,9.375,0.625,6.66666666666667,2012-07-26 13:03:23,542.22,"Wet Season","500-1000 (cfs)"
"157","G381",2012-07-26,2,12,"Jul",26,16.05,2012,16,3,8,1,1,9.375,2.625,28,2012-07-26 16:03:00,370.84,"Wet Season","250-500 (cfs)"
"158","G381",2012-07-26,0,9,"Jul",26,19.05,2012,19,3,6,0.75,0.75,9.375,-0.375,-4,2012-07-26 19:03:00,277.17,"Wet Season","250-500 (cfs)"
"159","G381",2012-07-26,2,8,"Jul",26,22.05,2012,22,3,1,0.125,0.666666666666667,9.375,-1.375,-14.6666666666667,2012-07-26 22:03:00,314.61,"Wet Season","250-500 (cfs)"
"160","G381",2012-07-27,0,9,"Jul",27,1.05,2012,1,3,2,0.75,0.9,9.125,-0.125,-1.36986301369863,2012-07-27 01:03:00,339.63,"Wet Season","250-500 (cfs)"
"161","G381",2012-07-27,2,10,"Jul",27,4.05,2012,4,3,7,1,1,9.125,0.875,9.58904109589041,2012-07-27 04:03:00,537.76,"Wet Season","500-1000 (cfs)"
"162","G381",2012-07-27,0,8,"Jul",27,7.05,2012,7,3,1,0.125,0.8,9.125,-1.125,-12.3287671232877,2012-07-27 07:03:00,572.75,"Wet Season","500-1000 (cfs)"
"163","G381",2012-07-27,0,8,"Jul",27,7.05,2012,7,3,1,0.125,0.8,9.125,-1.125,-12.3287671232877,2012-07-27 07:02:32,359.65,"Wet Season","250-500 (cfs)"
"164","G381",2012-07-27,0,9,"Jul",27,10.05,2012,10,3,3,0.75,0.9,9.125,-0.125,-1.36986301369863,2012-07-27 10:03:00,560.09,"Wet Season","500-1000 (cfs)"
"165","G381",2012-07-27,0,9,"Jul",27,10.05,2012,10,3,3,0.75,0.9,9.125,-0.125,-1.36986301369863,2012-07-27 10:03:12,359.65,"Wet Season","250-500 (cfs)"
"166","G381",2012-07-27,0,10,"Jul",27,13.05,2012,13,3,8,1,1,9.125,0.875,9.58904109589041,2012-07-27 13:03:00,338.87,"Wet Season","250-500 (cfs)"
"167","G381",2012-07-27,0,9,"Jul",27,16.05,2012,16,3,4,0.75,0.9,9.125,-0.125,-1.36986301369863,2012-07-27 16:03:00,301.76,"Wet Season","250-500 (cfs)"
"168","G381",2012-07-27,0,9,"Jul",27,19.05,2012,19,3,5,0.75,0.9,9.125,-0.125,-1.36986301369863,2012-07-27 19:03:00,322.85,"Wet Season","250-500 (cfs)"
"169","G381",2012-07-27,4,9,"Jul",27,22.05,2012,22,3,6,0.75,0.9,9.125,-0.125,-1.36986301369863,2012-07-27 22:03:00,318.02,"Wet Season","250-500 (cfs)"
"170","G381",2012-07-28,0,8,"Jul",28,1.05,2012,1,3,1,0.142857142857143,0.615384615384615,9.85714285714286,-1.85714285714286,-18.8405797101449,2012-07-28 01:03:00,318.74,"Wet Season","250-500 (cfs)"
"171","G381",2012-07-28,0,13,"Jul",28,7.05,2012,7,3,7,1,1,9.85714285714286,3.14285714285714,31.8840579710145,2012-07-28 07:03:00,502.95,"Wet Season","500-1000 (cfs)"
"172","G381",2012-07-28,0,10,"Jul",28,10.05,2012,10,3,5,0.714285714285714,0.769230769230769,9.85714285714286,0.142857142857142,1.44927536231884,2012-07-28 10:03:00,365.03,"Wet Season","250-500 (cfs)"
"173","G381",2012-07-28,0,11,"Jul",28,13.05,2012,13,3,6,0.857142857142857,0.846153846153846,9.85714285714286,1.14285714285714,11.5942028985507,2012-07-28 13:03:00,337.86,"Wet Season","250-500 (cfs)"
"174","G381",2012-07-28,2,9,"Jul",28,16.05,2012,16,3,2,0.571428571428571,0.692307692307692,9.85714285714286,-0.857142857142858,-8.69565217391305,2012-07-28 16:03:00,287.71,"Wet Season","250-500 (cfs)"
"175","G381",2012-07-28,2,9,"Jul",28,16.05,2012,16,3,2,0.571428571428571,0.692307692307692,9.85714285714286,-0.857142857142858,-8.69565217391305,2012-07-28 16:03:15,280.01,"Wet Season","250-500 (cfs)"
"176","G381",2012-07-28,1,9,"Jul",28,19.05,2012,19,3,3,0.571428571428571,0.692307692307692,9.85714285714286,-0.857142857142858,-8.69565217391305,2012-07-28 19:03:00,237.9,"Wet Season","100-250 (cfs)"
"177","G381",2012-07-28,0,9,"Jul",28,22.05,2012,22,3,4,0.571428571428571,0.692307692307692,9.85714285714286,-0.857142857142858,-8.69565217391305,2012-07-28 22:03:00,217.14,"Wet Season","100-250 (cfs)"
"178","G381",2012-07-29,2,10,"Jul",29,1.05,2012,1,3,4,0.75,0.909090909090909,9.875,0.125,1.26582278481013,2012-07-29 01:03:00,117.75,"Wet Season","100-250 (cfs)"
"179","G381",2012-07-29,0,9,"Jul",29,4.05,2012,4,3,1,0.375,0.818181818181818,9.875,-0.875,-8.86075949367089,2012-07-29 04:03:00,324.95,"Wet Season","250-500 (cfs)"
"180","G381",2012-07-29,3,9,"Jul",29,7.05,2012,7,3,2,0.375,0.818181818181818,9.875,-0.875,-8.86075949367089,2012-07-29 07:03:00,357.96,"Wet Season","250-500 (cfs)"
"181","G381",2012-07-29,0,10,"Jul",29,10.05,2012,10,3,5,0.75,0.909090909090909,9.875,0.125,1.26582278481013,2012-07-29 10:03:00,222.71,"Wet Season","100-250 (cfs)"
"182","G381",2012-07-29,0,10,"Jul",29,10.05,2012,10,3,5,0.75,0.909090909090909,9.875,0.125,1.26582278481013,2012-07-29 10:02:59,225.94,"Wet Season","100-250 (cfs)"
"183","G381",2012-07-29,1,11,"Jul",29,13.05,2012,13,3,7,1,1,9.875,1.125,11.3924050632911,2012-07-29 13:03:00,197.63,"Wet Season","100-250 (cfs)"
"184","G381",2012-07-29,0,9,"Jul",29,16.05,2012,16,3,3,0.375,0.818181818181818,9.875,-0.875,-8.86075949367089,2012-07-29 16:03:00,185.42,"Wet Season","100-250 (cfs)"
"185","G381",2012-07-29,2,10,"Jul",29,19.05,2012,19,3,6,0.75,0.909090909090909,9.875,0.125,1.26582278481013,2012-07-29 19:03:00,169.55,"Wet Season","100-250 (cfs)"
"186","G381",2012-07-29,0,11,"Jul",29,22.05,2012,22,3,8,1,1,9.875,1.125,11.3924050632911,2012-07-29 22:03:00,162.24,"Wet Season","100-250 (cfs)"
"187","G381",2012-07-30,0,10,"Jul",30,1.05,2012,1,3,3,0.75,0.909090909090909,10,0,0,2012-07-30 01:03:00,155.64,"Wet Season","100-250 (cfs)"
"188","G381",2012-07-30,0,9,"Jul",30,4.05,2012,4,3,1,0.25,0.818181818181818,10,-1,-10,2012-07-30 04:03:00,158.16,"Wet Season","100-250 (cfs)"
"189","G381",2012-07-30,0,10,"Jul",30,7.05,2012,7,3,4,0.75,0.909090909090909,10,0,0,2012-07-30 07:03:00,465.35,"Wet Season","250-500 (cfs)"
"190","G381",2012-07-30,0,10,"Jul",30,7.05,2012,7,3,4,0.75,0.909090909090909,10,0,0,2012-07-30 07:02:30,456.36,"Wet Season","250-500 (cfs)"
"191","G381",2012-07-30,0,10,"Jul",30,7.05,2012,7,3,4,0.75,0.909090909090909,10,0,0,2012-07-30 07:02:33,447.65,"Wet Season","250-500 (cfs)"
"192","G381",2012-07-30,0,10,"Jul",30,7.05,2012,7,3,4,0.75,0.909090909090909,10,0,0,2012-07-30 07:02:34,437.65,"Wet Season","250-500 (cfs)"
"193","G381",2012-07-30,0,10,"Jul",30,7.05,2012,7,3,4,0.75,0.909090909090909,10,0,0,2012-07-30 07:02:36,423.82,"Wet Season","250-500 (cfs)"
"194","G381",2012-07-30,1,10,"Jul",30,10.05,2012,10,3,5,0.75,0.909090909090909,10,0,0,2012-07-30 10:03:00,374.88,"Wet Season","250-500 (cfs)"
"195","G381",2012-07-30,1,11,"Jul",30,13.05,2012,13,3,7,1,1,10,1,10,2012-07-30 13:03:00,191.17,"Wet Season","100-250 (cfs)"
"196","G381",2012-07-30,1,11,"Jul",30,13.05,2012,13,3,7,1,1,10,1,10,2012-07-30 13:02:43,191.76,"Wet Season","100-250 (cfs)"
"197","G381",2012-07-30,1,11,"Jul",30,16.05,2012,16,3,8,1,1,10,1,10,2012-07-30 16:03:00,182.19,"Wet Season","100-250 (cfs)"
"198","G381",2012-07-30,2,10,"Jul",30,19.05,2012,19,3,6,0.75,0.909090909090909,10,0,0,2012-07-30 19:03:00,431.21,"Wet Season","250-500 (cfs)"
"199","G381",2012-07-30,0,9,"Jul",30,22.05,2012,22,3,2,0.25,0.818181818181818,10,-1,-10,2012-07-30 22:03:00,340.33,"Wet Season","250-500 (cfs)"
"200","G381",2012-07-31,2,10,"Jul",31,1.05,2012,1,3,1,0.375,0.833333333333333,10.75,-0.75,-6.97674418604651,2012-07-31 01:03:00,311,"Wet Season","250-500 (cfs)"
"201","G381",2012-07-31,2,12,"Jul",31,4.05,2012,4,3,8,1,1,10.75,1.25,11.6279069767442,2012-07-31 04:03:00,408.97,"Wet Season","250-500 (cfs)"
"202","G381",2012-07-31,0,11,"Jul",31,7.05,2012,7,3,4,0.875,0.916666666666667,10.75,0.25,2.32558139534884,2012-07-31 07:03:00,468.41,"Wet Season","250-500 (cfs)"
"203","G381",2012-07-31,0,11,"Jul",31,7.05,2012,7,3,4,0.875,0.916666666666667,10.75,0.25,2.32558139534884,2012-07-31 07:03:20,359.65,"Wet Season","250-500 (cfs)"
"204","G381",2012-07-31,1,11,"Jul",31,10.05,2012,10,3,5,0.875,0.916666666666667,10.75,0.25,2.32558139534884,2012-07-31 10:03:00,346.25,"Wet Season","250-500 (cfs)"
"205","G381",2012-07-31,2,10,"Jul",31,13.05,2012,13,3,2,0.375,0.833333333333333,10.75,-0.75,-6.97674418604651,2012-07-31 13:03:00,307.91,"Wet Season","250-500 (cfs)"
"206","G381",2012-07-31,0,11,"Jul",31,16.05,2012,16,3,6,0.875,0.916666666666667,10.75,0.25,2.32558139534884,2012-07-31 16:03:00,291.36,"Wet Season","250-500 (cfs)"
"207","G381",2012-07-31,0,11,"Jul",31,16.05,2012,16,3,6,0.875,0.916666666666667,10.75,0.25,2.32558139534884,2012-07-31 16:02:40,359.65,"Wet Season","250-500 (cfs)"
"208","G381",2012-07-31,0,11,"Jul",31,16.05,2012,16,3,6,0.875,0.916666666666667,10.75,0.25,2.32558139534884,2012-07-31 16:02:47,359.65,"Wet Season","250-500 (cfs)"
"209","G381",2012-07-31,0,11,"Jul",31,16.05,2012,16,3,6,0.875,0.916666666666667,10.75,0.25,2.32558139534884,2012-07-31 16:02:52,359.65,"Wet Season","250-500 (cfs)"
"210","G381",2012-07-31,0,11,"Jul",31,16.05,2012,16,3,6,0.875,0.916666666666667,10.75,0.25,2.32558139534884,2012-07-31 16:03:21,359.65,"Wet Season","250-500 (cfs)"
"211","G381",2012-07-31,0,11,"Jul",31,16.05,2012,16,3,6,0.875,0.916666666666667,10.75,0.25,2.32558139534884,2012-07-31 16:03:27,359.65,"Wet Season","250-500 (cfs)"
"212","G381",2012-07-31,0,10,"Jul",31,19.05,2012,19,3,3,0.375,0.833333333333333,10.75,-0.75,-6.97674418604651,2012-07-31 19:03:00,267.19,"Wet Season","250-500 (cfs)"
"213","G381",2012-07-31,0,11,"Jul",31,22.05,2012,22,3,7,0.875,0.916666666666667,10.75,0.25,2.32558139534884,2012-07-31 22:03:00,253.49,"Wet Season","250-500 (cfs)"
"214","G381",2012-08-01,2,11,"Aug",1,1.05,2012,1,3,1,0.375,0.846153846153846,11.875,-0.875,-7.36842105263158,2012-08-01 01:03:00,242.43,"Wet Season","100-250 (cfs)"
"215","G381",2012-08-01,3,11,"Aug",1,4.05,2012,4,3,2,0.375,0.846153846153846,11.875,-0.875,-7.36842105263158,2012-08-01 04:03:00,237.59,"Wet Season","100-250 (cfs)"
"216","G381",2012-08-01,-1,12,"Aug",1,7.05,2012,7,3,4,0.75,0.923076923076923,11.875,0.125,1.05263157894737,2012-08-01 07:03:00,273.76,"Wet Season","250-500 (cfs)"
"217","G381",2012-08-01,0,12,"Aug",1,10.05,2012,10,3,5,0.75,0.923076923076923,11.875,0.125,1.05263157894737,2012-08-01 10:03:00,295.84,"Wet Season","250-500 (cfs)"
"218","G381",2012-08-01,0,12,"Aug",1,10.05,2012,10,3,5,0.75,0.923076923076923,11.875,0.125,1.05263157894737,2012-08-01 10:03:09,359.65,"Wet Season","250-500 (cfs)"
"219","G381",2012-08-01,0,13,"Aug",1,13.05,2012,13,3,7,1,1,11.875,1.125,9.47368421052632,2012-08-01 13:03:00,229.95,"Wet Season","100-250 (cfs)"
"220","G381",2012-08-01,1,12,"Aug",1,16.05,2012,16,3,6,0.75,0.923076923076923,11.875,0.125,1.05263157894737,2012-08-01 16:03:00,214.19,"Wet Season","100-250 (cfs)"
"221","G381",2012-08-01,1,13,"Aug",1,19.05,2012,19,3,8,1,1,11.875,1.125,9.47368421052632,2012-08-01 19:03:00,167.26,"Wet Season","100-250 (cfs)"
"222","G381",2012-08-01,1,11,"Aug",1,22.05,2012,22,3,3,0.375,0.846153846153846,11.875,-0.875,-7.36842105263158,2012-08-01 22:03:00,184.45,"Wet Season","100-250 (cfs)"
"223","G381",2012-08-02,0,13,"Aug",2,1.05,2012,1,3,4,0.875,0.928571428571429,12.5,0.5,4,2012-08-02 01:03:00,184.33,"Wet Season","100-250 (cfs)"
"224","G381",2012-08-02,0,14,"Aug",2,4.05,2012,4,3,8,1,1,12.5,1.5,12,2012-08-02 04:03:00,252.84,"Wet Season","250-500 (cfs)"
"225","G381",2012-08-02,-2,11,"Aug",2,7.05,2012,7,3,1,0.25,0.785714285714286,12.5,-1.5,-12,2012-08-02 07:03:00,286.95,"Wet Season","250-500 (cfs)"
"226","G381",2012-08-02,0,12,"Aug",2,10.05,2012,10,3,3,0.375,0.857142857142857,12.5,-0.5,-4,2012-08-02 10:03:00,349.81,"Wet Season","250-500 (cfs)"
"227","G381",2012-08-02,3,13,"Aug",2,13.05,2012,13,3,5,0.875,0.928571428571429,12.5,0.5,4,2012-08-02 13:03:00,14.3,"Wet Season","1-100 (cfs)"
"228","G381",2012-08-02,3,13,"Aug",2,13.05,2012,13,3,5,0.875,0.928571428571429,12.5,0.5,4,2012-08-02 13:03:07,14.11,"Wet Season","1-100 (cfs)"
"229","G381",2012-08-02,3,13,"Aug",2,13.05,2012,13,3,5,0.875,0.928571428571429,12.5,0.5,4,2012-08-02 13:03:16,14.1,"Wet Season","1-100 (cfs)"
"230","G381",2012-08-02,3,13,"Aug",2,13.05,2012,13,3,5,0.875,0.928571428571429,12.5,0.5,4,2012-08-02 13:02:54,359.65,"Wet Season","250-500 (cfs)"
"231","G381",2012-08-02,3,11,"Aug",2,16.05,2012,16,3,2,0.25,0.785714285714286,12.5,-1.5,-12,2012-08-02 16:03:00,477.84,"Wet Season","250-500 (cfs)"
"232","G381",2012-08-02,0,13,"Aug",2,19.05,2012,19,3,6,0.875,0.928571428571429,12.5,0.5,4,2012-08-02 19:03:00,374.85,"Wet Season","250-500 (cfs)"
"233","G381",2012-08-02,0,13,"Aug",2,22.05,2012,22,3,7,0.875,0.928571428571429,12.5,0.5,4,2012-08-02 22:03:00,308.22,"Wet Season","250-500 (cfs)"
"234","G381",2012-08-03,0,11,"Aug",3,1.05,2012,1,3,2,0.625,0.846153846153846,11.375,-0.375,-3.2967032967033,2012-08-03 01:03:00,290.65,"Wet Season","250-500 (cfs)"
"235","G381",2012-08-03,0,11,"Aug",3,4.05,2012,4,3,3,0.625,0.846153846153846,11.375,-0.375,-3.2967032967033,2012-08-03 04:03:00,386.85,"Wet Season","250-500 (cfs)"
"236","G381",2012-08-03,0,9,"Aug",3,7.05,2012,7,3,1,0.125,0.692307692307692,11.375,-2.375,-20.8791208791209,2012-08-03 07:03:00,460.72,"Wet Season","250-500 (cfs)"
"237","G381",2012-08-03,0,9,"Aug",3,7.05,2012,7,3,1,0.125,0.692307692307692,11.375,-2.375,-20.8791208791209,2012-08-03 07:03:28,463.95,"Wet Season","250-500 (cfs)"
"238","G381",2012-08-03,0,9,"Aug",3,7.05,2012,7,3,1,0.125,0.692307692307692,11.375,-2.375,-20.8791208791209,2012-08-03 07:02:38,359.65,"Wet Season","250-500 (cfs)"
"239","G381",2012-08-03,0,9,"Aug",3,7.05,2012,7,3,1,0.125,0.692307692307692,11.375,-2.375,-20.8791208791209,2012-08-03 07:02:42,359.65,"Wet Season","250-500 (cfs)"
"240","G381",2012-08-03,0,9,"Aug",3,7.05,2012,7,3,1,0.125,0.692307692307692,11.375,-2.375,-20.8791208791209,2012-08-03 07:02:57,359.65,"Wet Season","250-500 (cfs)"
"241","G381",2012-08-03,0,12,"Aug",3,10.05,2012,10,3,6,0.75,0.923076923076923,11.375,0.625,5.49450549450549,2012-08-03 10:03:00,251.9,"Wet Season","250-500 (cfs)"
"242","G381",2012-08-03,1,13,"Aug",3,13.05,2012,13,3,7,1,1,11.375,1.625,14.2857142857143,2012-08-03 13:03:00,227.74,"Wet Season","100-250 (cfs)"
"243","G381",2012-08-03,0,13,"Aug",3,16.05,2012,16,3,8,1,1,11.375,1.625,14.2857142857143,2012-08-03 16:03:00,456.66,"Wet Season","250-500 (cfs)"
"244","G381",2012-08-03,2,11,"Aug",3,19.05,2012,19,3,4,0.625,0.846153846153846,11.375,-0.375,-3.2967032967033,2012-08-03 19:03:00,381.51,"Wet Season","250-500 (cfs)"
"245","G381",2012-08-03,0,11,"Aug",3,22.05,2012,22,3,5,0.625,0.846153846153846,11.375,-0.375,-3.2967032967033,2012-08-03 22:03:00,354.5,"Wet Season","250-500 (cfs)"
"246","G381",2012-08-04,0,11,"Aug",4,1.05,2012,1,3,7,0.875,0.916666666666667,10.375,0.625,6.02409638554217,2012-08-04 01:03:00,317.65,"Wet Season","250-500 (cfs)"
"247","G381",2012-08-04,-1,10,"Aug",4,4.05,2012,4,3,1,0.75,0.833333333333333,10.375,-0.375,-3.6144578313253,2012-08-04 04:03:00,443.54,"Wet Season","250-500 (cfs)"
"248","G381",2012-08-04,2,12,"Aug",4,7.05,2012,7,3,8,1,1,10.375,1.625,15.6626506024096,2012-08-04 07:03:00,503.22,"Wet Season","500-1000 (cfs)"
"249","G381",2012-08-04,0,10,"Aug",4,10.05,2012,10,3,2,0.75,0.833333333333333,10.375,-0.375,-3.6144578313253,2012-08-04 10:03:00,266.55,"Wet Season","250-500 (cfs)"
"250","G381",2012-08-04,0,10,"Aug",4,13.05,2012,13,3,3,0.75,0.833333333333333,10.375,-0.375,-3.6144578313253,2012-08-04 13:03:00,258.33,"Wet Season","250-500 (cfs)"
"251","G381",2012-08-04,1,10,"Aug",4,16.05,2012,16,3,4,0.75,0.833333333333333,10.375,-0.375,-3.6144578313253,2012-08-04 16:03:00,247.59,"Wet Season","100-250 (cfs)"
"252","G381",2012-08-04,1,10,"Aug",4,16.05,2012,16,3,4,0.75,0.833333333333333,10.375,-0.375,-3.6144578313253,2012-08-04 16:02:46,359.65,"Wet Season","250-500 (cfs)"
"253","G381",2012-08-04,1,10,"Aug",4,16.05,2012,16,3,4,0.75,0.833333333333333,10.375,-0.375,-3.6144578313253,2012-08-04 16:02:49,359.65,"Wet Season","250-500 (cfs)"
"254","G381",2012-08-04,1,10,"Aug",4,16.05,2012,16,3,4,0.75,0.833333333333333,10.375,-0.375,-3.6144578313253,2012-08-04 16:03:21,359.65,"Wet Season","250-500 (cfs)"
"255","G381",2012-08-04,1,10,"Aug",4,16.05,2012,16,3,4,0.75,0.833333333333333,10.375,-0.375,-3.6144578313253,2012-08-04 16:03:24,359.65,"Wet Season","250-500 (cfs)"
"256","G381",2012-08-04,1,10,"Aug",4,16.05,2012,16,3,4,0.75,0.833333333333333,10.375,-0.375,-3.6144578313253,2012-08-04 16:03:25,359.65,"Wet Season","250-500 (cfs)"
"257","G381",2012-08-04,1,10,"Aug",4,19.05,2012,19,3,5,0.75,0.833333333333333,10.375,-0.375,-3.6144578313253,2012-08-04 19:03:00,500.26,"Wet Season","500-1000 (cfs)"
"258","G381",2012-08-04,1,10,"Aug",4,19.05,2012,19,3,5,0.75,0.833333333333333,10.375,-0.375,-3.6144578313253,2012-08-04 19:03:13,359.65,"Wet Season","250-500 (cfs)"
"259","G381",2012-08-04,1,10,"Aug",4,22.05,2012,22,3,6,0.75,0.833333333333333,10.375,-0.375,-3.6144578313253,2012-08-04 22:03:00,285.87,"Wet Season","250-500 (cfs)"
"260","G381",2012-08-05,2,10,"Aug",5,1.05,2012,1,3,5,1,1,8.625,1.375,15.9420289855072,2012-08-05 01:03:00,297.14,"Wet Season","250-500 (cfs)"
"261","G381",2012-08-05,0,5,"Aug",5,4.05,2012,4,3,1,0.125,0.5,8.625,-3.625,-42.0289855072464,2012-08-05 04:03:00,542.14,"Wet Season","500-1000 (cfs)"
"262","G381",2012-08-05,0,8,"Aug",5,7.05,2012,7,3,3,0.375,0.8,8.625,-0.625,-7.2463768115942,2012-08-05 07:03:00,462.85,"Wet Season","250-500 (cfs)"
"263","G381",2012-08-05,0,7,"Aug",5,10.05,2012,10,3,2,0.25,0.7,8.625,-1.625,-18.8405797101449,2012-08-05 10:03:00,501.33,"Wet Season","500-1000 (cfs)"
"264","G381",2012-08-05,3,9,"Aug",5,13.05,2012,13,3,4,0.5,0.9,8.625,0.375,4.34782608695652,2012-08-05 13:03:00,453.1,"Wet Season","250-500 (cfs)"
"265","G381",2012-08-05,5,10,"Aug",5,16.05,2012,16,3,6,1,1,8.625,1.375,15.9420289855072,2012-08-05 16:03:00,396.27,"Wet Season","250-500 (cfs)"
"266","G381",2012-08-05,2,10,"Aug",5,19.05,2012,19,3,7,1,1,8.625,1.375,15.9420289855072,2012-08-05 19:03:00,364.92,"Wet Season","250-500 (cfs)"
"267","G381",2012-08-05,0,10,"Aug",5,22.05,2012,22,3,8,1,1,8.625,1.375,15.9420289855072,2012-08-05 22:03:00,342.4,"Wet Season","250-500 (cfs)"
"268","G381",2012-08-06,0,9,"Aug",6,1.05,2012,1,3,5,0.75,0.9,8.375,0.625,7.46268656716418,2012-08-06 01:03:00,308.44,"Wet Season","250-500 (cfs)"
"269","G381",2012-08-06,0,10,"Aug",6,4.05,2012,4,3,7,1,1,8.375,1.625,19.4029850746269,2012-08-06 04:03:00,375.12,"Wet Season","250-500 (cfs)"
"270","G381",2012-08-06,0,9,"Aug",6,7.05,2012,7,3,6,0.75,0.9,8.375,0.625,7.46268656716418,2012-08-06 07:03:00,423.66,"Wet Season","250-500 (cfs)"
"271","G381",2012-08-06,0,8,"Aug",6,10.05,2012,10,3,2,0.5,0.8,8.375,-0.375,-4.47761194029851,2012-08-06 10:03:00,145.3,"Wet Season","100-250 (cfs)"
"272","G381",2012-08-06,0,10,"Aug",6,13.05,2012,13,3,8,1,1,8.375,1.625,19.4029850746269,2012-08-06 13:03:00,873.09,"Wet Season","500-1000 (cfs)"
"273","G381",2012-08-06,1,8,"Aug",6,16.05,2012,16,3,3,0.5,0.8,8.375,-0.375,-4.47761194029851,2012-08-06 16:03:00,628.01,"Wet Season","500-1000 (cfs)"
"274","G381",2012-08-06,2,8,"Aug",6,19.05,2012,19,3,4,0.5,0.8,8.375,-0.375,-4.47761194029851,2012-08-06 19:03:00,498.15,"Wet Season","250-500 (cfs)"
"275","G381",2012-08-06,-2,5,"Aug",6,22.05,2012,22,3,1,0.125,0.5,8.375,-3.375,-40.2985074626866,2012-08-06 22:03:00,440.57,"Wet Season","250-500 (cfs)"
"276","G381",2012-08-07,-1,11,"Aug",7,1.05,2012,1,3,7,0.875,0.916666666666667,9.5,1.5,15.7894736842105,2012-08-07 01:03:00,340.75,"Wet Season","250-500 (cfs)"
"277","G381",2012-08-07,5,12,"Aug",7,4.05,2012,4,3,8,1,1,9.5,2.5,26.3157894736842,2012-08-07 04:03:00,629.83,"Wet Season","500-1000 (cfs)"
"278","G381",2012-08-07,5,12,"Aug",7,4.05,2012,4,3,8,1,1,9.5,2.5,26.3157894736842,2012-08-07 04:02:42,359.65,"Wet Season","250-500 (cfs)"
"279","G381",2012-08-07,5,12,"Aug",7,4.05,2012,4,3,8,1,1,9.5,2.5,26.3157894736842,2012-08-07 04:02:44,359.65,"Wet Season","250-500 (cfs)"
"280","G381",2012-08-07,5,12,"Aug",7,4.05,2012,4,3,8,1,1,9.5,2.5,26.3157894736842,2012-08-07 04:02:46,359.65,"Wet Season","250-500 (cfs)"
